season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
1999,PIT,LB,OLB,51,ACT,Carlos Emmons,Carlos,Emmons,1973-09-03,77,250,,00-0004901,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crgxtdyfi24c3nvncqup",EMM404041,,3200454d-4d40-4041-6e70-01063cce53da,,,
1999,DET,OL,C,51,CUT,Greg Engel,Gregory,Engel,1971-01-18,75,285,,00-0004906,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pisoxfips7gl7hbop1r9",ENG154116,,3200454e-4715-4116-7330-b32d704112db,,,
1999,NYG,OL,C,69,ACT,Derek Engler,Derek,Engler,1974-07-11,77,300,,00-0004909,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwrwkokuzuygdhvpajsd",ENG408540,,3200454e-4740-8540-1464-1c96a1ff7d44,,,
1999,CHI,WR,WR,81,ACT,Bobby Engram,Simon,Engram,1973-01-07,70,192,,00-0004915,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u18aupjv3gtlivfcnkyv",ENG735656,,3200454e-4773-5656-5602-f65399daac35,,,
1999,CHI,RB,RB,44,RES,Curtis Enis,Curtis,Enis,1976-06-15,72,240,,00-0004916,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njqff7inehiv5pryf5pi",ENI540972,,3200454e-4954-0972-afce-23d725de1958,,,
1999,CHI,QB,QB,19,ACT,Craig Erickson,Craig,Erickson,1969-05-17,74,213,,00-0004925,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im5vivd8jjrofw9iwswn",ERI112822,,32004552-4911-2822-9e26-be6f347719db,,,
1999,NO,DL,DT,79,CUT,Justin Ernest,Justin,Ernest,1972-12-17,75,284,,00-0004928,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flnojfsuuakvhpskkkfi",ERN069557,,32004552-4e06-9557-bb10-bdc48723d3bc,,,
1999,BAL,RB,FB,29,ACT,Chuck Evans,Charles,Evans,1967-04-16,73,245,,00-0004972,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lxxtq0fznknbc8htkm96",EVA094239,,32004556-4109-4239-664a-e95c143bea6b,,,
1999,CAR,DB,CB,33,ACT,Doug Evans,Douglas,Evans,1970-05-13,73,190,,00-0004978,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nfbciz3wpjybcwc2piyj",EVA158815,,32004556-4115-8815-4c54-d8e99d4c0706,,,
1999,TEN,DL,DT,91,ACT,Josh Evans,Mijoshki,Evans,1972-09-06,74,288,,00-0004989,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k1qywfs4tmcnw287hnzx",EVA544434,,32004556-4154-4434-7642-50ceb5eb5444,,,
1999,WAS,DB,FS,35,ACT,Leomont Evans,Leomont,Evans,1974-07-12,73,202,,00-0004993,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kb94jnzjkntgkzxyjmbu",EVA464858,,32004556-4146-4858-192a-cc00a230bab4,,,
1999,PHI,OL,C,61,ACT,Steve Everitt,Steven,Everitt,1970-08-21,77,310,,00-0005020,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/omxfzencmfzy6dgkowmx",EVE508517,,32004556-4550-8517-a740-2eec758215ee,,,
1999,NYJ,OL,OT,69,RES,Jason Fabini,Jason,Fabini,1974-08-25,79,312,,00-0005031,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/syazo6a82rgimuiojdfx",FAB296636,,32004641-4229-6636-c323-85d7fb3049e5,,,
1999,DET,DB,CB,23,RES,Terry Fair,Terrance,Fair,1976-07-20,69,184,,00-0005044,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fa5zruuojtwgmlgxulbv",FAI137514,,32004641-4913-7514-6001-718638cccdd2,,,
1999,PIT,OL,G,65,ACT,Alan Faneca,Alan,Faneca,1976-12-07,76,315,,00-0005058,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/meyhtfvgyfanktcjjqjf",FAN049971,,32004641-4e04-9971-c500-ee40b2060be3,,,
1999,SF,TE,TE,86,ACT,Chad Fann,Chad,Fann,1970-06-07,75,250,,00-0005060,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csacz8wtnfiu94mikjtb",FAN124930,,32004641-4e12-4930-5151-fa52f118f58a,,,
1999,NYJ,RB,RB,25,ACT,Robert Farmer,Robert,Farmer,1974-03-04,71,217,,00-0005071,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fm6ssb5ehjrgcxx3g5v1",FAR397454,,32004641-5239-7454-31c3-a9741232cb33,,,
1999,NO,TE,TE,87,RES,John Farquhar,John,Farquhar,1972-03-22,78,278,,00-0005073,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mgy5dtocgciwxksvoxbf",FAR437940,,32004641-5243-7940-fde6-ef060edc1d9e,,,
1999,STL,DL,DT,75,ACT,D'Marco Farr,D'Marco,Farr,1971-06-09,73,280,,00-0005074,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlkpab2zqjivuapfyvcf",FAR440457,,32004641-5244-0457-cdcc-822d5fb54b99,,,
1999,NYJ,LB,OLB,58,ACT,James Farrior,James,Farrior,1975-01-06,74,244,,00-0005082,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e1snpx7u4x2unff9vosl",FAR709765,,32004641-5270-9765-9ecd-f536c6ba8abe,,,
1999,PIT,OL,OT,77,RES,Kris Farris,Kristofer,Farris,1977-03-27,79,322,,00-0005084,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndfk4rqow5v6ymphjhxy",FAR732417,,32004641-5273-2417-7c6d-76ce6bb7e386,,,
1999,NE,RB,RB,33,RES,Kevin Faulk,Kevin,Faulk,1976-06-05,68,197,,00-0005091,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tn3w20ec8x9oacqg51p5",FAU126264,,32004641-5512-6264-ad42-2b0145d4969d,,,
1999,STL,RB,RB,28,ACT,Marshall Faulk,Marshall,Faulk,1973-02-26,70,211,,00-0005092,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ker7p0exticomqhcbtjt",FAU138264,,32004641-5513-8264-5585-49996fee909b,,,
1999,SEA,TE,TE,86,ACT,Christian Fauria,Christian,Fauria,1971-09-22,76,245,,00-0005101,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evp2lv6ovuvqn30yjkxy",FAU439542,,32004641-5543-9542-eb1b-6fe092f40be9,,,
1999,TEN,LB,LB,51,ACT,Greg Favors,Gregory,Favors,1974-09-30,73,236,,00-0005105,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cwbfzji9yl3m5rusby4g",FAV479446,,32004641-5647-9446-5617-a09f2effe659,,,
1999,GB,QB,QB,4,ACT,Brett Favre,Brett,Favre,1969-10-10,74,220,,00-0005106,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m3sggjgdqlp4jqpxktvr",FAV540222,,32004641-5654-0222-99cf-751115fb00cb,,,
1999,SD,RB,RB,35,ACT,Jermaine Fazande,Jermaine,Fazande,1975-01-14,74,255,,00-0005110,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xk1mcslqmalzwdf9if28",FAZ083057,,32004641-5a08-3057-8ae1-f3fb5e5626ac,,,
1999,SEA,SPEC,P,10,ACT,Jeff Feagles,Jeffrey,Feagles,1966-03-07,73,207,,00-0005113,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoocygzfeucbr8sqat0",FEA207645,,32004645-4120-7645-e4e2-23d46bf06e49,,,
1999,NYJ,DL,NT,72,ACT,Jason Ferguson,Jason,Ferguson,1974-11-28,75,305,,00-0005150,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gyga3xfpkllxpgcib8s4",FER162060,,32004645-5216-2060-ec42-a45bc9746a28,,,
1999,PIT,LB,LB,57,ACT,John Fiala,John,Fiala,1973-11-25,74,235,,00-0005176,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsvpgpjazlmlgdfldm31",FIA385627,,32004649-4138-5627-37fc-8321194da42d,,,
1999,JAX,QB,QB,11,ACT,Jay Fiedler,Jay,Fiedler,1971-12-29,74,217,,00-0005180,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fplaj9oxvmgrampjqywq",FIE053391,,32004649-4505-3391-8983-9887bf685ca6,,,
1999,NO,LB,OLB,55,ACT,Mark Fields,Mark,Fields,1972-11-09,74,244,,00-0005202,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tskf2hzz2qxprsmyqadd",FIE777942,,32004649-4577-7942-d6b7-cb9cf2e7fdcd,,,
1999,SEA,LB,LB,46,CUT,Scott Fields,Scott,Fields,1973-04-22,74,220,,00-0005205,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wp58qkbozxitu04xpdeb",FIE789192,,32004649-4578-9192-2bff-fd11668e5f05,,,
1999,BUF,OL,OT,70,ACT,John Fina,John,Fina,1969-03-11,76,300,,00-0005217,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c1zsdqvhb1q1sj4qqsag",FIN029663,,32004649-4e02-9663-ff3e-6204b33c48ff,,,
1999,DEN,OL,G,64,RES,Dan Finn,Daniel,Finn,1976-08-23,75,316,,00-0005228,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxb6mi6k6gzo1yuv2vrg",FIN430120,,32004649-4e43-0120-d9a8-9fe230fc523d,,,
1999,PHI,WR,WR,86,CUT,Brian Finneran,Brian,Finneran,1976-01-31,77,210,,00-0005231,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uyaqqmwgjyx6yfvxsipg",FIN583520,,32004649-4e58-3520-402c-d27b0be70001,,,
1999,SF,OL,OT,74,ACT,Dave Fiore,David,Fiore,1974-08-10,76,290,,00-0005234,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bifwetgpiznq3piw9fl9",FIO264111,,32004649-4f26-4111-f487-59433f251679,,,
1999,WAS,OL,C,60,ACT,Mark Fischer,Mark,Fischer,1974-07-29,75,293,,00-0005236,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kydegywsbpmpyflbjwqp",FIS069974,,32004649-5306-9974-ad30-290b6b94f2b1,,,
1999,CIN,DB,CB,25,RES,Charles Fisher,Charles,Fisher,1976-02-02,71,186,,00-0005244,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slhlk1m9d3k8axppz1nc",FIS194942,,32004649-5319-4942-fc98-7f378f0bff8d,,,
1999,TEN,DL,DT,97,ACT,Jason Fisk,Jason,Fisk,1972-09-04,75,295,,00-0005263,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojhgc7xawr2p9yhmsrk7",FIS699168,,32004649-5369-9168-1285-34672e615778,,,
1999,GB,OL,C,58,ACT,Mike Flanagan,Michael,Flanagan,1973-11-10,77,295,,00-0005293,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksywy5wi8dwvnta8ibji",FLA475850,,3200464c-4147-5850-745b-13b91ea0ef97,,,
1999,CHI,DL,DT,99,ACT,Jim Flanigan,James,Flanigan,1971-08-27,74,288,,00-0005296,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m0rivrmtdadmozamyitg",FLA580021,,3200464c-4158-0021-b675-6b298a555eaf,,,
1999,STL,OL,G,63,RES,John Flannery,John,Flannery,1969-01-13,76,295,,00-0005298,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q3hepujsspubdyygwnzz",FLA610182,,3200464c-4161-0182-ef88-20e4c0d883df,,,
1999,NE,OL,OT,64,ACT,Derrick Fletcher,Derrick,Fletcher,1975-09-09,78,348,,00-0005318,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cu1q8dhva385sphwq7pr",FLE601745,,3200464c-4560-1745-5865-0ade99151399,,,
1999,STL,LB,MLB,59,ACT,London Fletcher,London,Fletcher,1975-05-19,70,241,,00-0005322,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2wnk9teqefwcsap4np0",FLE665780,,3200464c-4566-5780-2985-0ae52863117a,,,
1999,SD,RB,RB,41,ACT,Terrell Fletcher,Terrell,Fletcher,1973-09-14,68,196,,00-0005324,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjujd10uh6t0jbybbaek",FLE726755,,3200464c-4572-6755-bc90-6e247a460e3b,,,
1999,PIT,DB,S,41,ACT,Lee Flowers,Lethon,Flowers,1973-01-14,72,213,,00-0005346,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdiiyvqnljonxhlnoxpe",FLO444811,,3200464c-4f44-4811-60cf-1cd4150278a3,,,
1999,NE,RB,RB,37,ACT,Chris Floyd,Christopher,Floyd,1975-06-23,74,235,,00-0005348,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7gbgku7msbjrqcqbo0z",FLO613040,,3200464c-4f61-3040-e0eb-f925b3380600,,,
1999,NO,WR,WR,18,CUT,Malcolm Floyd,Malcolm,Floyd,1972-12-19,72,194,,00-0005355,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iwbluc5pqxmzw3wn3xjy",FLO761356,,3200464c-4f76-1356-7726-d470c3d1bb43,,,
1999,CAR,RB,FB,40,ACT,William Floyd,William,Floyd,1972-02-17,73,242,,00-0005361,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fihsrgr2kjmrjt8qgyef",FLO803020,,3200464c-4f80-3020-5cf4-38d4c5c45542,,,
1999,BUF,QB,QB,7,ACT,Doug Flutie,Douglas,Flutie,1962-10-23,70,178,,00-0005363,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/unmsud4qh5emea93d31q",FLU553722,,3200464c-5555-3722-43d5-c43775306395,,,
1999,BAL,OL,G,62,ACT,Mike Flynn,Michael,Flynn,1974-06-15,75,295,,00-0005366,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/reopsuzg12lypecl4ns7",FLY498348,,3200464c-5949-8348-c3a7-24cf010e88a6,,,
1999,BAL,OL,OT,71,ACT,Spencer Folau,Spencer,Folau,1973-04-05,77,300,,00-0005377,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x8muueqfxwxv9l3rzzfu",FOL021296,,3200464f-4c02-1296-73c6-9defb34f5108,,,
1999,SEA,QB,QB,13,ACT,Glenn Foley,Glenn,Foley,1970-10-10,74,220,,00-0005379,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmg3wmyt52x7nvtkdbvy",FOL095836,,3200464f-4c09-5836-36ec-f9ae48773765,,,
1999,CIN,LB,OLB,95,ACT,Steve Foley,Steve,Foley,1975-09-11,75,260,,00-0005384,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmjd5bvp4eqy1paft3oj",FOL201423,,3200464f-4c20-1423-91e1-576020c055ab,,,
1999,ARI,LB,LB,58,ACT,James Folston,James,Folston,1971-08-14,75,240,,00-0005392,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kfbbo3zfffgtzrcaz3zw",FOL652410,,3200464f-4c65-2410-73ea-4e6f7865a5a8,,,
1999,SD,DL,DE,95,ACT,Albert Fontenot,Albert,Fontenot,1970-09-17,76,287,,00-0005395,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dygldxezzx2uttv1sqm4",FON197520,,3200464f-4e19-7520-a115-3cab100b4d68,,,
1999,NO,OL,C,62,ACT,Jerry Fontenot,Jerry,Fontenot,1966-11-21,75,300,,00-0005399,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ueo2vybh32z1xqravsst",FON415290,,3200464f-4e41-5290-9d23-709096c922b6,,,
1999,CLE,DB,DB,39,ACT,Marlon Forbes,Marlon,Forbes,1971-12-25,73,215,,00-0005405,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izknqayw7gsfh9adgzwx",FOR015101,,3200464f-5201-5101-e79c-7c69ee27f292,,,
1999,TEN,DL,DE,92,ACT,Henry Ford,Henry,Ford,1971-10-30,75,295,,00-0005417,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jsflbwgeatumzfdgb9zj",FOR175808,,3200464f-5217-5808-8146-d18a561d23f9,,,
1999,JAX,OL,OT,78,RES,Todd Fordham,Lindsey,Fordham,1973-10-09,77,308,,00-0005432,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8bu7lphwm5pysivkvn7",FOR388035,,3200464f-5238-8035-c4c7-90f092e3d205,,,
1999,BUF,LB,LB,55,ACT,Jay Foreman,Jamal,Foreman,1976-02-18,73,240,,00-0005434,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hnaguj8t7nvqsvrm1puu",FOR395369,,3200464f-5239-5369-35cb-78b132bdda24,,,
1999,SD,OL,C,67,ACT,Roman Fortin,Roman,Fortin,1967-02-26,77,297,,00-0005446,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qspnhlx0y2mj7v0tqnri",FOR666978,,3200464f-5266-6978-1971-6b18374aca4c,,,
1999,WAS,LB,LB,51,ACT,James Francis,James,Francis,1968-08-04,77,257,,00-0005504,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pk98aqp3wmicemmxpl1a",FRA118647,,32004652-4111-8647-17ff-8664b1c73524,,,
1999,TEN,DL,DE,94,ACT,Mike Frederick,Thomas,Frederick,1972-08-06,77,280,,00-0005558,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kjihenqc7ls0nip1rima",FRE055143,,32004652-4505-5143-8265-0f81cc979dc3,,,
1999,ARI,LB,OLB,59,ACT,Rob Fredrickson,Robert,Fredrickson,1971-05-13,76,235,,00-0005560,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n9nanfiu3efrhzvkxpkc",FRE105786,,32004652-4510-5786-66c8-9208c1a9b658,,,
1999,GB,WR,WR,86,ACT,Antonio Freeman,Antonio,Freeman,1972-05-27,73,198,,00-0005562,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k13f45sxomyljubafc1d",FRE163572,,32004652-4516-3572-17a6-cf6bdfab9b37,,,
1999,SEA,TE,TE,84,ACT,Rufus French,Rufus,French,1978-03-15,75,257,,00-0005588,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pe8a9nvqbtvsc4oguial",FRE633184,,32004652-4563-3184-c470-0a2d4ffdee2c,,,
1999,DET,QB,QB,12,ACT,Gus Frerotte,Gustave,Frerotte,1971-07-31,75,230,,00-0005589,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arjzgtjgdzfjcsvwqkej",FRE682395,,32004652-4568-2395-3e8d-d9ba13a29933,,,
1999,DAL,OL,C,69,ACT,Ben Fricke,Benjamin,Fricke,1975-11-03,72,295,,00-0005592,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wyeplo7kjoc8hqlbf9bw",FRI045926,,32004652-4904-5926-8c9a-613e9b0d466c,,,
1999,DEN,OL,C,64,RES,Lennie Friedman,Leonard,Friedman,1976-10-13,75,298,,00-0005596,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7pvlnkfetyazi97jvm",FRI247193,,32004652-4924-7193-5bc5-780f30940d02,,,
1999,NE,QB,QB,17,ACT,John Friesz,John,Friesz,1967-05-19,76,223,,00-0005600,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckh8mav1rdt0khwbufyj",FRI395510,,32004652-4939-5510-713c-b421a37d6bdf,,,
1999,STL,OL,OT,79,PUP,Todd Frohbieter,Todd,Frohbieter,1975-03-07,78,328,,00-0005607,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iynljbp5xsct45zc2r9n",FRO153366,,32004652-4f15-3366-e58f-5252351583bc,,,
1999,NYJ,DB,SAF,47,ACT,Scott Frost,Scott,Frost,1975-01-04,75,219,,00-0005609,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rjp9owirxmltzscaa9b5",FRO688464,,32004652-4f68-8464-efff-9c05847a4c9f,,,
1999,WAS,WR,WR,86,ACT,Irving Fryar,Irving,Fryar,1962-09-28,72,198,,00-0005616,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f1cetjfdapgnqaeonxzy",FRY369148,,32004652-5936-9148-ba45-62efe4663112,,,
1999,PIT,RB,RB,45,ACT,Chris Fuamatu-Ma'afala,Chris,Fuamatu-Ma'afala,1977-03-04,71,252,,00-0005620,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g4qj5wnwrwfqzjzog3yk",FUA415291,,32004655-4141-5291-5d04-3342656a5544,,,
1999,CLE,DB,FS,24,ACT,Corey Fuller,Corey,Fuller,1971-05-01,70,217,,00-0005627,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sawlzzidwfcqu23jhd9i",FUL176616,,32004655-4c17-6616-fc62-755c763db2f7,,,
1999,SEA,DB,DB,21,ACT,Randy Fuller,Randy,Fuller,1970-06-02,70,184,,00-0005635,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qozgdtpf2cdvnb66fy1z",FUL449897,,32004655-4c44-9897-281f-5d0153ca15ee,,,
1999,MIA,WR,WR,86,ACT,Oronde Gadsden,Oronde,Gadsden,1971-08-20,74,215,,00-0005668,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfdzmimvhptrme2x72d3",GAD720784,,32004741-4472-0784-1b6d-ca39becf9d93,,,
1999,SEA,WR,WR,84,ACT,Joey Galloway,Joseph,Galloway,1971-11-20,71,188,,00-0005720,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfioccpzeifhnunjtdy2",GAL752888,,32004741-4c75-2888-2534-f926e3c8de76,,,
1999,NYG,LB,LB,52,ACT,Scott Galyon,Gregory,Galyon,1974-03-23,74,245,,00-0005723,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrthx0afyjo0wa34ockq",GAL813091,,32004741-4c81-3091-54d8-f69609699b4e,,,
1999,NO,TE,TE,86,ACT,Kendall Gammon,Kendall,Gammon,1968-10-23,76,265,,00-0005732,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d5v5naevtv9p4nhs4cxh",GAM764134,,32004741-4d76-4134-970f-f68b96bd103e,,,
1999,PIT,OL,OT,72,ACT,Wayne Gandy,Wayne,Gandy,1971-02-10,77,310,,00-0005736,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtfzyy2yeft8jgju2n1i",GAN132154,,32004741-4e13-2154-c200-bcec211a394d,,,
1999,OAK,QB,QB,12,ACT,Rich Gannon,Richard,Gannon,1965-12-20,75,210,,00-0005741,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy2haknzelfdpaxh0pig",GAN296635,,32004741-4e29-6635-5bed-79d7939ff1f3,,,
1999,CAR,OL,C,65,ACT,Frank Garcia,Frank,Garcia,1972-01-28,74,302,,00-0005753,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oifddp05rrlxphquae8y",GAR085105,,32004741-5208-5105-fbde-d66bcd0c7c9b,,,
1999,SF,QB,QB,5,ACT,Jeff Garcia,Jeff,Garcia,1970-02-24,73,195,,00-0005755,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bysr1fkpqdhljtvlkcrm",GAR101861,,32004741-5210-1861-9cbf-db3f3deac07c,,,
1999,MIA,DL,DT,92,ACT,Daryl Gardener,Daryl,Gardener,1973-02-25,78,315,,00-0005760,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk6fekxe6mf5oyxmxwph",GAR133203,,32004741-5213-3203-c984-6bf791fa008d,,,
1999,PHI,LB,OLB,52,ACT,Barry Gardner,Barry,Gardner,1976-12-13,72,248,,00-0005763,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnc2oclsxnkhr7poy5mi",GAR154378,,32004741-5215-4378-d2a6-70e8dec7ebc8,,,
1999,CLE,SPEC,P,17,ACT,Chris Gardocki,Christopher,Gardocki,1970-02-07,73,200,,00-0005771,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcmjgepucpdyxqjy8r1j",GAR211558,,32004741-5221-1558-be02-366640354ca6,,,
1999,DAL,OL,G,61,RES,Kelvin Garmon,Kelvin,Garmon,1976-10-26,74,330,,00-0005778,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbxjbvpabpsq17ezbstn",GAR258571,,32004741-5225-8571-424a-b41d7b7c7582,,,
1999,SF,RB,RB,25,ACT,Charlie Garner,Charles,Garner,1972-02-13,69,187,,00-0005779,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i6vgoizxzlnf1ecxnzbq",GAR274242,,32004741-5227-4242-521a-ec9b9c57ee37,,,
1999,NYG,DB,S,20,ACT,Sam Garnes,Samuel,Garnes,1974-07-12,75,225,,00-0005785,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr9posgvpcae0zgw9tbf",GAR333008,,32004741-5233-3008-685d-7b30c1c49e29,,,
1999,DAL,QB,QB,17,ACT,Jason Garrett,Jason,Garrett,1966-03-28,74,198,,00-0005794,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dgrr8txfkt9xv2fjte8g",GAR446623,,32004741-5244-6623-92d2-a8735d7c1cf8,,,
1999,DEN,RB,RB,22,ACT,Olandis Gary,Olandis,Gary,1975-05-18,71,218,,00-0005816,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zg01lde6sju8yg6b2eib",GAR764520,,32004741-5276-4520-2a67-aa90c10d4fdb,,,
1999,BUF,RB,FB,33,ACT,Sam Gash,Samuel,Gash,1969-03-07,72,240,,00-0005822,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pguoym85xaq8uwimu14m",GAS153366,,32004741-5315-3366-4b8e-fdb02836f04f,,,
1999,TEN,RB,RB,27,ACT,Eddie George,Edward,George,1973-09-24,75,240,,00-0005883,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/htepvetwtvjnl3viu9af",GEO098287,,32004745-4f09-8287-631f-400f952f639b,,,
